model,clip_id,script,der,jer,der_miss_sec,der_fa_sec,der_confusion_sec,der_total_sec,n_speakers_ref,n_speakers_hyp,speaker_count_error,speaker_count_correct,der_correct_sec
diarizen-large,FDMf9ApmoNU__16_686,Bengali,0.35699533060287786,0.3255814879346936,104.36699999999993,85.76500000000038,33.87899999999961,627.4900000000002,4,4,0,1,489.2440000000007
diarizen-large,G6qzg93FxwE__21_116,Gujarati,0.11139417392239052,0.12563939927303458,7.507999999999972,1.9980000000000158,0.8569999999999993,93.02999999999997,2,3,1,0,84.665
diarizen-large,GEc_sS2KWo8__96_290,Gujarati,0.34162810970294355,0.5542039268698193,32.74499999999998,13.142999999999994,5.058999999999987,149.12999999999997,4,3,-1,0,111.32599999999998
diarizen-large,GfFLEIAAumk__90_163,Bengali,0.22806087783666246,0.30519698124935696,5.684999999999995,2.4220000000000024,8.675999999999995,73.59000000000002,2,2,0,1,59.22900000000001
diarizen-large,Gq45evw6ytY__597_1464,Oriya,0.4330355428558515,0.43862501921147756,135.2770000000001,101.06699999999933,147.07000000000033,885.4100000000007,3,3,0,1,603.0630000000002
diarizen-large,HZv_WvIr6lE__21_105,Tamil,0.23064817871684834,0.24757044763163535,7.350999999999982,8.427999999999992,5.180000000000028,90.86999999999998,3,3,0,1,78.33899999999996
diarizen-large,HpYG46tGyYs__103_998,Devanagari,0.13193339758252765,0.1398823126494372,66.6260000000002,35.71600000000002,11.283000000000051,861.23,4,4,0,1,783.3209999999998
diarizen-large,IAm1rt-MYcA__4_558,Bengali,0.3376279974076473,0.4062045988246151,66.25799999999975,55.82800000000028,60.249999999999815,540.0499999999997,4,5,1,0,413.5420000000002
diarizen-large,Iare1Emeueg__16_69,Devanagari,0.5144475265834489,0.4703008805392077,14.904999999999992,6.240000000000003,1.1100000000000045,43.26,2,2,0,1,27.245
diarizen-large,IfTL8SSN270__62_671,Devanagari,0.3395837117771727,0.3596368613039887,85.84700000000029,76.39500000000014,62.08699999999983,660.5999999999999,4,4,0,1,512.6660000000002
diarizen-large,Ig6szCD8m20__46_106,Devanagari,0.2900805639476334,0.392687819744018,2.8930000000000082,2.8409999999999913,11.549,59.580000000000005,2,2,0,1,45.138000000000005
diarizen-large,Iqhnt8ENm3U__27_88,Devanagari,0.702403846153846,0.7588841576824595,14.917999999999983,6.03799999999999,25.79600000000001,66.55999999999999,3,3,0,1,25.846000000000007
diarizen-large,J4-VpEkBzWw__0_600,Kannada,0.06486783614549958,0.07384328885589324,9.345999999999666,22.476000000000138,8.891000000000105,627.6300000000001,7,7,0,1,609.3930000000001
diarizen-large,JBYGLQJwFDc__103_407,Tamil,0.49911752292521894,0.6835442165792435,52.14400000000004,31.233999999999952,46.706999999999844,260.63000000000005,3,3,0,1,161.77900000000017
diarizen-large,JSB1CeS4pP8__0_632,Gurmukhi,0.1317649226800151,0.16094512695861418,50.633999999999276,12.503999999999888,22.66599999999987,651.1899999999999,4,4,0,1,577.8900000000008
diarizen-large,Jc5AVwg2cZM__153_214,Devanagari,0.8041154889137022,0.6884953485366191,18.88999999999999,17.71999999999999,13.800000000000004,62.68999999999999,3,4,1,0,29.999999999999996
diarizen-large,KAtdcDieQMw__57_599,Oriya,0.15460853876446465,0.1801220162826216,48.097999999999715,22.495000000000605,18.527999999999928,576.4299999999993,3,3,0,1,509.8039999999998
diarizen-large,KPkRi3GM7fs__47_642,Oriya,0.09974880465664183,0.10637246202255607,35.86199999999997,15.63,6.086999999999961,577.24,3,3,0,1,535.2910000000002
diarizen-large,Kdi-ECuOaKg__2_78,Malayalam,0.625875735106111,0.7379118851358158,20.407999999999994,1.1379999999999981,2.9320000000000235,39.11000000000002,6,3,-3,0,15.770000000000003
diarizen-large,L7xRazDdtgw__19_83,Gujarati,0.8339582845090225,0.7688312506754585,10.852999999999987,7.583000000000007,17.149000000000008,42.67000000000001,3,4,1,0,14.66800000000001
diarizen-large,LBIWBxQ5H1s__90_1020,Malayalam,0.39064566174862786,0.43046830675981074,111.2859999999996,107.78399999999971,156.11000000000038,960.4100000000001,4,4,0,1,693.0140000000002
diarizen-large,LK23jX9tgZM__59_221,Gujarati,0.31667905965795357,0.4227204130008426,37.69699999999994,9.20700000000002,8.461000000000034,174.82999999999993,3,3,0,1,128.67199999999997
diarizen-large,LctYmmr9-Vg__0_61,Devanagari,0.1278160919540231,0.12534630379121242,5.229000000000013,0.8869999999999937,0.0,47.85000000000001,2,2,0,1,42.620999999999995
diarizen-large,LqQHdo7t5Ps__198_498,Devanagari,0.1891053366481627,0.2630990195039597,18.222999999999935,7.400000000000086,29.903999999999975,293.6299999999999,3,3,0,1,245.50300000000001
diarizen-large,Md3p6RTanBg__315_426,Bengali,0.055617382087970166,0.054635173987624186,5.072000000000001,0.6389999999999709,0.5860000000000127,113.22000000000004,3,3,0,1,107.56200000000003
diarizen-large,MmtWBUK2DKE__0_310,Devanagari,0.062283477409883575,0.25140025173821046,14.061999999999786,4.192000000000061,0.838999999999956,306.5499999999999,5,4,-1,0,291.64900000000017
diarizen-large,NLgHpYyf5bY__313_383,Devanagari,0.25410074031063973,0.38578134922133056,7.889999999999965,2.1799999999999917,7.435000000000015,68.89,2,2,0,1,53.56500000000002
diarizen-large,NuhdqCEuIBo__197_540,Gurmukhi,0.27530461209443635,0.39466927005522257,37.09099999999978,19.56899999999999,41.17500000000001,355.3699999999998,3,3,0,1,277.10400000000004
diarizen-large,O4_aeGFzZ8A__0_335,Kannada,0.09574349095880177,0.11652088292267526,26.740999999999964,1.5409999999999542,2.534000000000024,321.86,8,8,0,1,292.585
diarizen-large,OXUt5KnlUMo__91_181,Oriya,0.3043649415306235,0.4311445292044561,7.682999999999971,3.6199999999999672,14.985000000000024,86.37000000000003,2,2,0,1,63.702000000000034
diarizen-large,OxYCBQKZ3iY__0_1822,Gurmukhi,0.12675387699124263,0.15229058263307152,116.88399999999635,37.13100000000114,62.255000000000365,1706.219999999999,7,7,0,1,1527.0810000000022
diarizen-large,PCUA2q2C-2A__45_107,Devanagari,0.06224674682918799,0.0822811337580933,2.2890000000000095,1.1869999999999963,0.30299999999999727,60.71000000000001,3,3,0,1,58.118
diarizen-large,PEDfT9-Yf2o__0_469,Bengali,0.07213114754098374,0.07211711402289134,28.344000000000033,0.6320000000000654,0.06399999999996453,402.60000000000014,3,3,0,1,374.1920000000001
diarizen-large,PQB3-4sZUeY__0_1132,Telugu,0.3209649871904375,0.43635285840691584,109.98199999999974,44.342000000000915,206.49200000000172,1124.1600000000008,4,4,0,1,807.6859999999994
diarizen-large,PRAzUz0GANs__223_283,Kannada,0.46526735833998395,0.5581828125280134,8.08599999999999,5.9239999999999835,15.13900000000001,62.649999999999984,2,2,0,1,39.42499999999999
diarizen-large,PSIzXy5-y2E__2_918,Devanagari,0.30332677497329774,0.2921332595817266,136.18599999999935,91.0760000000004,42.53199999999973,889.4499999999994,3,3,0,1,710.7320000000002
diarizen-large,PVDfS7lcJHY__0_360,Kannada,0.15936760537743438,0.22747737105221244,32.701999999999884,8.99200000000011,19.593999999999888,384.56999999999965,6,6,0,1,332.274
diarizen-large,Pjre5dpnKGA__0_330,Kannada,0.2088214264434252,0.43152833925180334,27.886000000000024,9.533000000000168,32.67399999999992,335.6600000000001,4,3,-1,0,275.1
diarizen-large,QhpjuNTZoA8__0_586,Kannada,0.10433228458003241,0.12330108714981049,33.77400000000015,15.951000000000207,13.61199999999998,607.0700000000006,3,3,0,1,559.684
diarizen-large,QuA_B6IZ6Ls__61_1863,Devanagari,0.41881156110136,0.4007582154006899,672.6199999999997,127.42700000000156,197.46999999999883,2381.780000000007,4,4,0,1,1511.690000000004
diarizen-large,RL2fhIEEbZg__0_65,Telugu,0.10525431495341413,0.42243229502789964,2.919000000000029,1.5159999999999982,2.455999999999996,65.47,3,2,-1,0,60.094999999999985
diarizen-large,RL2fhIEEbZg__66_1034,Telugu,0.30174396774894674,0.33460613729428684,126.10499999999978,84.26499999999882,95.01300000000077,1012.060000000001,3,3,0,1,790.9420000000006
diarizen-large,RWTmftezCwI__0_60,Malayalam,0.4334079944865611,0.35993209485658384,6.1800000000000015,1.6869999999999976,17.28800000000001,58.040000000000006,2,4,2,0,34.571999999999996
diarizen-large,RZUZyvRzi80__0_336,Gurmukhi,0.06410962293915702,0.0651198429491894,19.69800000000009,0.8679999999999737,0.1600000000000108,323.29,4,4,0,1,303.4319999999999
diarizen-large,SZ7ay4OjfAE__0_897,Telugu,0.19037581019206834,0.2536567464174214,97.635000000001,40.075000000000486,54.382999999999434,1009.0200000000007,5,5,0,1,857.002
diarizen-large,T3I2T-cfhG4__160_210,Devanagari,0.1894826484990418,0.19756039840912384,4.9819999999999975,3.019999999999998,0.8979999999999997,46.970000000000006,2,2,0,1,41.09
diarizen-large,TU3M6wSQV_g__99_171,Telugu,0.23891348088531178,0.46619550850716945,3.789000000000011,3.958999999999994,10.06299999999999,74.55000000000001,2,2,0,1,60.69800000000002
diarizen-large,Tlha36rSd5o__240_374,Tamil,0.26561125769569055,0.24651327959929642,24.622999999999998,7.72000000000002,0.8769999999999989,125.06999999999998,2,2,0,1,99.57
diarizen-large,TrPnW5kLAyQ__93_513,Devanagari,0.25100980665433453,0.285510276485142,66.34999999999997,20.727000000000167,11.978999999999864,394.6299999999999,4,4,0,1,316.3010000000001
diarizen-large,U_EHjxThUgc__181_289,Bengali,0.1635278396436525,0.1981096091112524,6.52099999999999,6.337999999999997,5.497000000000007,112.25,3,3,0,1,100.232
diarizen-large,VHlIFsHPWbk__23_470,Oriya,0.0908462943981458,0.10599520253338146,17.10299999999992,14.810999999999941,8.856000000000012,448.78,4,4,0,1,422.821
diarizen-large,VKY0uuZ6Om8__575_935,Devanagari,0.46442658526697267,0.5174409620930808,70.26699999999992,62.31699999999979,62.164000000000094,419.3300000000004,3,3,0,1,286.8990000000003
diarizen-large,VY_4x1scS-Y__13_121,Tamil,0.37732690383040673,0.45016540196695526,10.715999999999948,4.326000000000022,26.43000000000003,109.91,4,4,0,1,72.76400000000001
fusion,0AEEA8NyVwY__11_609,Devanagari,0.1350053172633821,0.13657370628384533,59.27000000000041,14.869999999999886,2.029999999999939,564.2000000000003,3,3,0,1,502.9
fusion,0SoItGfM_sY__7_88,Kannada,0.4175132350837035,0.6238998581772448,10.050000000000024,8.050000000000011,11.080000000000002,69.88999999999999,5,4,-1,0,48.75999999999997
fusion,0VEwL9XZ0LY__261_557,Devanagari,0.21114298551826644,0.2312532287280381,30.51000000000006,16.61999999999999,13.959999999999976,289.33,2,2,0,1,244.85999999999996
fusion,0esIFSOAcFs__0_913,Gujarati,0.0498551789728516,0.05786206303310663,37.65000000000029,2.839999999999783,5.640000000000072,925.2800000000004,3,3,0,1,881.99
fusion,0p6cktLGIfY__12_930,Gujarati,0.39795106665059726,0.566011333848616,138.31000000000057,102.39000000000026,89.47999999999973,829.7,6,5,-1,0,601.9099999999999
fusion,13VBh0Z6QmE__0_904,Tamil,0.07698291022230111,0.1062546355359809,37.979999999999094,9.049999999999677,21.260000000000026,887.0799999999991,4,4,0,1,827.84
fusion,1LFl5JEipII__0_597,Bengali,0.37277147487844486,0.45751913610684075,53.870000000000445,17.500000000000068,147.13000000000005,586.1500000000003,5,5,0,1,385.15
fusion,2HGP34TNvjg__84_194,Oriya,0.2931921630714426,0.3526810468667276,11.489999999999982,7.5699999999999985,10.570000000000011,101.06,2,2,0,1,79.00000000000001
fusion,2LN6vb7EBn0__98_394,Tamil,0.26837940530553905,0.32522762550942774,28.260000000000034,20.110000000000053,28.619999999999898,286.86999999999995,3,3,0,1,229.99000000000004
fusion,2T4pjueLrsk__677_1290,Gujarati,0.42215150288804804,0.5838200340220006,113.4800000000004,52.16000000000034,63.84999999999988,543.6199999999999,4,4,0,1,366.2899999999997
fusion,2gGHQgj9yno__0_99,Gujarati,0.3131653269606776,0.6314472625264996,12.409999999999975,8.179999999999989,8.240000000000016,92.06,4,2,-2,0,71.41000000000001
fusion,2iMXYxBTwbM__339_401,Devanagari,0.8130252100840335,0.8129559302767597,15.179999999999993,14.800000000000004,16.460000000000008,57.12000000000001,3,2,-1,0,25.480000000000015
fusion,37dND_0r6S8__60_222,Tamil,0.44552402393506696,0.5228972731789802,19.299999999999933,16.389999999999965,39.51000000000003,168.78999999999996,2,2,0,1,109.98
fusion,4Qg2jWP6_T0__136_202,Gurmukhi,0.746945154873544,0.7960434783013932,17.330000000000002,8.88,26.360000000000014,70.38,3,2,-1,0,26.689999999999994
fusion,6-726qTlYeg__102_162,Malayalam,0.42555635319454393,0.49106817129826985,8.13,8.029999999999987,13.480000000000008,69.65000000000002,2,2,0,1,48.03999999999999
fusion,6ZeRgvDHwcI__6_100,Gujarati,0.6417061611374405,0.5927907495834512,23.020000000000017,10.179999999999971,7.420000000000011,63.300000000000026,2,2,0,1,32.86
fusion,6f6TLzlP8Wk__82_144,Gurmukhi,0.5710646968925117,0.6089793047122031,8.95000000000001,7.380000000000002,17.300000000000004,58.89,2,2,0,1,32.63999999999999
fusion,7L4gi7Ncc0s__90_148,Malayalam,0.15843362672893838,0.2348030553675715,3.5600000000000023,2.3200000000000003,2.9399999999999977,55.67,2,2,0,1,49.17
fusion,7WhVNRHbjIY__91_1089,Tamil,0.11221612291388534,0.17476254335651842,23.51999999999958,25.509999999999934,62.78999999999979,996.4699999999998,5,5,0,1,910.1600000000004
fusion,7YfsQPYY-W0__351_411,Oriya,0.5852140077821015,0.6211666978773136,10.16000000000001,8.210000000000004,19.229999999999997,64.24999999999997,2,2,0,1,34.859999999999985
fusion,7c9ePKgqams__299_869,Telugu,0.33420082411624397,0.6029042605492503,34.160000000000295,19.670000000000023,131.0899999999998,553.32,4,3,-1,0,388.06999999999994
fusion,7k-xDqNjESc__73_981,Malayalam,0.3447230918348034,0.6313165654518582,116.62000000000006,56.55000000000036,136.25000000000054,897.5899999999995,4,3,-1,0,644.7199999999989
fusion,83gP2vLH7UY__255_2005,Devanagari,0.29517229230483244,0.31353006769476366,301.1799999999988,165.64000000000155,136.40000000000055,2043.6199999999976,5,5,0,1,1606.0399999999986
fusion,86mMTUeDiR8__181_1079,Bengali,0.46873214090295523,0.5767977580069424,169.47000000000008,102.6299999999998,113.38999999999942,822.4099999999999,5,5,0,1,539.5500000000003
fusion,87Zbup3ohcw__106_445,Tamil,0.2008433546774952,0.3320854500055724,34.15000000000005,17.35000000000001,12.800000000000033,320.15000000000003,4,4,0,1,273.19999999999993
fusion,8Ve4SWhlrrA__0_70,Oriya,0.06942485503839504,0.533459000942507,2.369999999999992,0.01999999999999602,2.039999999999999,63.809999999999995,2,1,-1,0,59.400000000000006
fusion,8mvORuRHw2U__0_1197,Gujarati,0.13671807611358552,0.1525764462106602,103.13000000000186,28.140000000000484,27.229999999999578,1159.3199999999997,4,4,0,1,1028.9599999999982
fusion,8o7jKmq6HsM__30_1770,Devanagari,0.09483012290907449,0.1060124559523943,133.25999999999908,20.39000000000017,13.930000000000902,1767.160000000001,6,6,0,1,1619.970000000001
fusion,8pkp-lpMJP0__326_926,Telugu,0.31037816156631803,0.5322351268196185,134.4899999999993,17.649999999999867,62.98000000000005,693.0899999999995,8,7,-1,0,495.62000000000023
fusion,8r2Nltl0W4o__259_320,Gurmukhi,0.2703502713369514,0.6177095224394968,3.5400000000000045,2.1100000000000074,10.79,60.80999999999999,2,2,0,1,46.47999999999999
fusion,90uAd6xpTPo__16_408,Devanagari,0.06936621643790661,0.07870969139258667,10.019999999999921,10.039999999999935,5.310000000000109,365.74,4,4,0,1,350.40999999999997
fusion,9Aw8kg8w5Xo__0_83,Telugu,0.07816316560820728,0.46419656843796575,4.260000000000013,0.6499999999999986,1.490000000000002,81.88000000000002,4,3,-1,0,76.13000000000001
fusion,9_GMxc_JjyI__236_368,Kannada,0.23137111517367423,0.4941467180883076,10.959999999999976,9.319999999999979,11.359999999999996,136.75,2,2,0,1,114.43000000000005
fusion,ARCKJrGkITw__14_496,Telugu,0.3479608354060567,0.4213203583353435,52.02999999999996,25.660000000000117,98.58000000000008,506.57999999999987,3,3,0,1,355.96999999999986
fusion,ARZl7LT0UC0__73_130,Telugu,0.2870626525630595,0.4415629614515358,7.610000000000008,2.6500000000000075,7.379999999999993,61.45,3,3,0,1,46.46
fusion,A_dohDOK6Ic__0_600,Devanagari,0.05667393033793447,0.05557550051652788,30.630000000000308,2.0800000000001546,0.060000000000002274,578.2199999999999,3,3,0,1,547.5299999999996
fusion,B2ScTgeIIck__117_180,Oriya,0.35244671269888955,0.38900478803884375,10.400000000000004,4.900000000000011,8.180000000000012,66.62,2,2,0,1,48.03999999999998
fusion,BGAAfht5dYw__0_612,Gujarati,0.16881317968819085,0.23247682902556605,70.62000000000009,10.709999999999978,33.22999999999993,678.6199999999995,4,4,0,1,574.77
fusion,BYLcUGNB_zM__20_1387,Kannada,0.09706298575007107,0.1449053465825335,30.690000000000865,25.12000000000053,72.45000000000003,1321.41,4,4,0,1,1218.2699999999995
fusion,Bngfppo1QtA__28_927,Telugu,0.43379474843023663,0.4994054602767071,149.28000000000054,93.66999999999996,182.6199999999991,981.0400000000005,5,5,0,1,649.1400000000009
fusion,CO_8ppdzq9U__0_695,Tamil,0.09473635778043583,0.10603426831526758,45.570000000000036,5.049999999999683,11.150000000000087,652.0200000000003,4,4,0,1,595.3000000000002
fusion,Cku_X_SL7qU__60_660,Gujarati,0.627933681178105,0.5388169133186771,117.62999999999991,149.98999999999975,44.07999999999994,496.39000000000004,3,3,0,1,334.6800000000002
fusion,DPmew0didIM__191_512,Telugu,0.340960607731422,0.46307259197059886,46.32000000000002,24.929999999999975,40.06,326.4599999999999,5,5,0,1,240.07999999999993
fusion,EmsKkNN2Me4__35_95,Malayalam,0.5360145046975443,0.6183049327154643,5.2199999999999935,7.090000000000003,20.210000000000015,60.669999999999995,2,2,0,1,35.23999999999999
fusion,ExGJodnzocM__212_527,Devanagari,0.3215484954152141,0.4185743912046328,25.290000000000084,10.010000000000055,64.28999999999998,309.72,4,5,1,0,220.13999999999996
fusion,F2uXav-wriA__0_907,Devanagari,0.0993359340755672,0.14119137472168306,49.15999999999991,4.579999999999822,36.909999999999904,912.5600000000003,4,4,0,1,826.4900000000005
fusion,FDMf9ApmoNU__16_686,Bengali,0.3415034502541866,0.3262739861059512,106.34999999999988,70.57,37.369999999999756,627.4900000000002,4,4,0,1,483.7700000000006
fusion,G6qzg93FxwE__21_116,Gujarati,0.06632269160485886,0.07723406415406023,3.960000000000006,1.9000000000000106,0.3100000000000023,93.02999999999999,2,2,0,1,88.75999999999998
fusion,GEc_sS2KWo8__96_290,Gujarati,0.29149064574532263,0.5211496369884623,28.48999999999995,11.430000000000007,3.5500000000000043,149.12999999999997,4,3,-1,0,117.09
fusion,GfFLEIAAumk__90_163,Bengali,0.14091588531050417,0.1889316442544722,3.7400000000000118,1.8499999999999996,4.779999999999994,73.59000000000002,2,2,0,1,65.07000000000001
fusion,Gq45evw6ytY__597_1464,Oriya,0.35091087744660626,0.37249578367131525,116.19000000000008,70.1399999999992,124.37000000000057,885.4100000000004,3,3,0,1,644.85
fusion,HZv_WvIr6lE__21_105,Tamil,0.22174535050071514,0.2504947324002133,7.1699999999999875,6.779999999999989,6.2,90.86999999999996,3,3,0,1,77.49999999999997
fusion,HpYG46tGyYs__103_998,Devanagari,0.08753759158413026,0.10230756951843492,30.310000000000304,34.080000000000055,11.000000000000139,861.23,4,4,0,1,819.9199999999996
fusion,IAm1rt-MYcA__4_558,Bengali,0.3057309508378855,0.3838193669702176,65.25000000000009,44.839999999999954,55.01999999999994,540.0499999999997,4,4,0,1,419.7799999999997
fusion,Iare1Emeueg__16_69,Devanagari,0.511789181692094,0.47142896824614555,14.909999999999993,6.119999999999994,1.1099999999999985,43.26,2,2,0,1,27.24000000000001
fusion,IfTL8SSN270__62_671,Devanagari,0.2722222222222209,0.31124170312072263,87.85999999999972,41.64999999999968,50.3199999999999,660.6000000000006,4,4,0,1,522.4200000000006
fusion,Ig6szCD8m20__46_106,Devanagari,0.2480698220879488,0.347353043367663,2.0499999999999936,2.570000000000001,10.16,59.58000000000001,2,2,0,1,47.37000000000001
fusion,Iqhnt8ENm3U__27_88,Devanagari,0.6983173076923075,0.7572881597555732,19.49999999999999,4.21999999999999,22.760000000000012,66.56,3,3,0,1,24.299999999999997
fusion,J4-VpEkBzWw__0_600,Kannada,0.0731322594522249,0.08536702911553816,20.10999999999986,14.909999999999961,10.880000000000102,627.6300000000001,7,7,0,1,596.64
fusion,JBYGLQJwFDc__103_407,Tamil,0.4750028776426351,0.6720274992524949,46.90000000000012,31.040000000000042,45.859999999999886,260.6300000000001,3,2,-1,0,167.87000000000003
fusion,JSB1CeS4pP8__0_632,Gurmukhi,0.1346458023004034,0.15506106566763153,62.21,11.779999999999802,13.68999999999988,651.1899999999999,4,4,0,1,575.29
fusion,Jc5AVwg2cZM__153_214,Devanagari,0.7860902855319825,0.6948841131180759,19.739999999999995,16.319999999999993,13.219999999999986,62.68999999999999,3,3,0,1,29.73000000000001
fusion,KAtdcDieQMw__57_599,Oriya,0.16378398070884576,0.19506946775037684,62.37999999999992,13.6999999999999,18.330000000000076,576.4299999999995,3,3,0,1,495.71999999999946
fusion,KPkRi3GM7fs__47_642,Oriya,0.10569260619499761,0.12364861980270986,32.78000000000026,15.660000000000117,12.57000000000005,577.24,3,3,0,1,531.8899999999998
fusion,Kdi-ECuOaKg__2_78,Malayalam,0.6732293531066227,0.7060252030364702,17.550000000000033,5.79999999999999,2.980000000000004,39.11000000000002,6,5,-1,0,18.579999999999984
fusion,L7xRazDdtgw__19_83,Gujarati,0.8586829153972344,0.8571104482222672,14.679999999999987,6.9899999999999975,14.970000000000006,42.67,3,2,-1,0,13.02000000000001
fusion,LBIWBxQ5H1s__90_1020,Malayalam,0.35597296987744764,0.41579649755980924,113.37999999999917,76.73000000000013,151.7700000000002,960.4100000000002,4,4,0,1,695.2600000000008
fusion,LK23jX9tgZM__59_221,Gujarati,0.28656409083109297,0.4067451799765968,33.429999999999986,8.71,7.960000000000001,174.83,3,3,0,1,133.43999999999994
fusion,LctYmmr9-Vg__0_61,Devanagari,0.1268547544409608,0.12452970990233195,5.249999999999989,0.819999999999987,0.0,47.850000000000016,2,2,0,1,42.60000000000002
fusion,LqQHdo7t5Ps__198_498,Devanagari,0.15516125736471073,0.24129243202053355,8.719999999999935,6.920000000000096,29.919999999999973,293.62999999999994,3,3,0,1,254.99
fusion,Md3p6RTanBg__315_426,Bengali,0.047694753577106744,0.046639065851418915,4.050000000000042,1.0499999999999894,0.29999999999999716,113.22000000000004,3,3,0,1,108.86999999999999
fusion,MmtWBUK2DKE__0_310,Devanagari,0.07881259174685988,0.2702000004021548,14.819999999999844,6.749999999999988,2.5900000000000603,306.5499999999999,5,4,-1,0,289.14
fusion,NLgHpYyf5bY__313_383,Devanagari,0.20539991290463058,0.3532868325430509,4.799999999999994,2.1799999999999966,7.170000000000011,68.89,2,2,0,1,56.919999999999995
fusion,NuhdqCEuIBo__197_540,Gurmukhi,0.22514562287193696,0.34768058196561724,27.4699999999999,16.510000000000115,36.03000000000017,355.3699999999998,3,3,0,1,291.8699999999998
fusion,O4_aeGFzZ8A__0_335,Kannada,0.08186789287267784,0.09718062130830521,21.960000000000132,3.5099999999999385,0.8800000000000239,321.86,8,8,0,1,299.01999999999987
fusion,OXUt5KnlUMo__91_181,Oriya,0.287136737293041,0.42161598077179485,6.079999999999984,3.6199999999999672,15.100000000000012,86.37000000000003,2,2,0,1,65.19000000000003
fusion,OxYCBQKZ3iY__0_1822,Gurmukhi,0.17444409278991024,0.19929584966404296,151.53999999999962,65.02000000000139,81.07999999999942,1706.219999999999,7,7,0,1,1473.5999999999997
fusion,PCUA2q2C-2A__45_107,Devanagari,0.03722615714050392,0.05820945520444884,1.2200000000000024,1.0399999999999907,0.0,60.71000000000001,3,3,0,1,59.49000000000001
fusion,PEDfT9-Yf2o__0_469,Bengali,0.05901639344262269,0.07837259511528165,12.449999999999976,2.4099999999999184,8.900000000000006,402.6000000000001,3,3,0,1,381.25000000000017
fusion,PQB3-4sZUeY__0_1132,Telugu,0.315933674921719,0.43921323072108,122.54000000000043,36.81999999999906,195.80000000000035,1124.1600000000008,4,4,0,1,805.82
fusion,PRAzUz0GANs__223_283,Kannada,0.4150039904229848,0.5294890722592107,6.78999999999999,4.480000000000016,14.729999999999986,62.649999999999984,2,2,0,1,41.13
fusion,PSIzXy5-y2E__2_918,Devanagari,0.27922873685985733,0.27068887926188884,136.84999999999962,73.9100000000004,37.599999999999895,889.4499999999994,3,3,0,1,714.9999999999998
fusion,PVDfS7lcJHY__0_360,Kannada,0.1953610526042074,0.25481216342040786,42.77999999999996,9.840000000000128,22.50999999999992,384.5699999999998,6,6,0,1,319.2799999999999
fusion,Pjre5dpnKGA__0_330,Kannada,0.1934695823154378,0.4108859649427432,31.7499999999998,7.37999999999997,25.810000000000052,335.6599999999999,4,3,-1,0,278.1000000000001
fusion,QhpjuNTZoA8__0_586,Kannada,0.3119903800220739,0.5087411835586755,45.70000000000037,3.749999999999943,139.9500000000001,607.07,3,2,-1,0,421.41999999999956
fusion,QuA_B6IZ6Ls__61_1863,Devanagari,0.40320684530057327,0.37978468498669227,669.2000000000035,112.05999999999963,179.08999999999924,2381.780000000007,4,4,0,1,1533.4899999999998
fusion,RL2fhIEEbZg__0_65,Telugu,0.0778982740186347,0.37287049787940796,3.8300000000000223,1.0599999999999952,0.2099999999999973,65.47000000000001,3,2,-1,0,61.429999999999986
fusion,RL2fhIEEbZg__66_1034,Telugu,0.27483548406221,0.3127450901135492,118.06000000000041,70.1899999999996,89.90000000000055,1012.0600000000012,3,3,0,1,804.1000000000001
fusion,RWTmftezCwI__0_60,Malayalam,0.22415575465196425,0.18654768575384775,6.670000000000008,0.8499999999999996,5.489999999999999,58.040000000000006,2,3,1,0,45.879999999999995
fusion,RZUZyvRzi80__0_336,Gurmukhi,0.018280800519657147,0.01912882029755803,3.3199999999999728,2.5899999999999856,0.0,323.28999999999996,4,4,0,1,319.97
fusion,SZ7ay4OjfAE__0_897,Telugu,0.2640978375056997,0.34601824045380264,168.30000000000013,21.83000000000054,76.35000000000043,1009.0199999999999,5,5,0,1,764.3699999999998
fusion,T3I2T-cfhG4__160_210,Devanagari,0.12177985948477742,0.1372868232218017,1.8499999999999965,3.019999999999998,0.8500000000000014,46.97,2,2,0,1,44.27
fusion,TU3M6wSQV_g__99_171,Telugu,0.2347417840375588,0.47028665372598644,3.5500000000000207,4.070000000000002,9.879999999999988,74.55000000000001,2,2,0,1,61.12000000000001
fusion,Tlha36rSd5o__240_374,Tamil,0.1683057487806829,0.15239156345403376,12.349999999999994,7.800000000000015,0.8999999999999986,125.06999999999998,2,2,0,1,111.82
fusion,TrPnW5kLAyQ__93_513,Devanagari,0.22154929934368991,0.24563800185363066,61.37000000000022,18.97000000000023,7.089999999999883,394.62999999999994,4,4,0,1,326.1699999999998
fusion,U_EHjxThUgc__181_289,Bengali,0.14521158129175954,0.18164220594108635,6.369999999999997,4.600000000000001,5.330000000000009,112.25,3,3,0,1,100.54999999999998
fusion,VHlIFsHPWbk__23_470,Oriya,0.0948794509559247,0.12444324788556496,15.699999999999985,11.389999999999876,15.490000000000023,448.78,4,4,0,1,417.59
fusion,VKY0uuZ6Om8__575_935,Devanagari,0.3866882884601619,0.48018961566557367,77.00000000000003,33.42999999999978,51.72000000000004,419.33000000000044,3,3,0,1,290.61000000000024
fusion,VY_4x1scS-Y__13_121,Tamil,0.33045218815394395,0.4044945435649926,9.389999999999983,4.229999999999983,22.700000000000006,109.90999999999998,4,4,0,1,77.82
